Country Code,Country Name,Indicator Name,Number of Records,Year,Number of Homicides per 10000
BGD,Bangladesh,"Intentional homicides (per 100,000 people)",1,2009,2.804166155
BRB,Barbados,"Intentional homicides (per 100,000 people)",1,2009,6.822997091
BLR,Belarus,"Intentional homicides (per 100,000 people)",1,2009,5.133752165
BEL,Belgium,"Intentional homicides (per 100,000 people)",1,2009,1.740285020
BLZ,Belize,"Intentional homicides (per 100,000 people)",1,2009,30.898706395
BEN,Benin,"Intentional homicides (per 100,000 people)",1,2009,
BMU,Bermuda,"Intentional homicides (per 100,000 people)",1,2009,9.330824378
BTN,Bhutan,"Intentional homicides (per 100,000 people)",1,2009,2.239459842
BOL,Bolivia,"Intentional homicides (per 100,000 people)",1,2009,8.392470018
BIH,Bosnia and Herzegovina,"Intentional homicides (per 100,000 people)",1,2009,1.895071240
BWA,Botswana,"Intentional homicides (per 100,000 people)",1,2009,14.596829508
BRA,Brazil,"Intentional homicides (per 100,000 people)",1,2009,22.841926419
VGB,British Virgin Islands,"Intentional homicides (per 100,000 people)",1,2009,
BRN,Brunei Darussalam,"Intentional homicides (per 100,000 people)",1,2009,0.781714143
BGR,Bulgaria,"Intentional homicides (per 100,000 people)",1,2009,2.011794480
BFA,Burkina Faso,"Intentional homicides (per 100,000 people)",1,2009,0.508549611
BDI,Burundi,"Intentional homicides (per 100,000 people)",1,2009,4.429245222
CPV,Cabo Verde,"Intentional homicides (per 100,000 people)",1,2009,7.646444504
KHM,Cambodia,"Intentional homicides (per 100,000 people)",1,2009,2.349149140
CMR,Cameroon,"Intentional homicides (per 100,000 people)",1,2009,6.571451464
CAN,Canada,"Intentional homicides (per 100,000 people)",1,2009,1.805276860
CYM,Cayman Islands,"Intentional homicides (per 100,000 people)",1,2009,14.738665045
CAF,Central African Republic,"Intentional homicides (per 100,000 people)",1,2009,
TCD,Chad,"Intentional homicides (per 100,000 people)",1,2009,
CHI,Channel Islands,"Intentional homicides (per 100,000 people)",1,2009,
CHL,Chile,"Intentional homicides (per 100,000 people)",1,2009,3.743439622
CHN,China,"Intentional homicides (per 100,000 people)",1,2009,1.084782645
COL,Colombia,"Intentional homicides (per 100,000 people)",1,2009,34.826794441
COM,Comoros,"Intentional homicides (per 100,000 people)",1,2009,
COD,"Congo, Dem. Rep.","Intentional homicides (per 100,000 people)",1,2009,
COG,"Congo, Rep.","Intentional homicides (per 100,000 people)",1,2009,
CRI,Costa Rica,"Intentional homicides (per 100,000 people)",1,2009,11.697175500
CIV,Cote d'Ivoire,"Intentional homicides (per 100,000 people)",1,2009,
HRV,Croatia,"Intentional homicides (per 100,000 people)",1,2009,1.128750331
CUB,Cuba,"Intentional homicides (per 100,000 people)",1,2009,4.991782554
CUW,Curacao,"Intentional homicides (per 100,000 people)",1,2009,
CYP,Cyprus,"Intentional homicides (per 100,000 people)",1,2009,1.730299178
CZE,Czech Republic,"Intentional homicides (per 100,000 people)",1,2009,0.896361108
DNK,Denmark,"Intentional homicides (per 100,000 people)",1,2009,0.850455998
DJI,Djibouti,"Intentional homicides (per 100,000 people)",1,2009,
DMA,Dominica,"Intentional homicides (per 100,000 people)",1,2009,18.250993275
DOM,Dominican Republic,"Intentional homicides (per 100,000 people)",1,2009,24.314689205
ECU,Ecuador,"Intentional homicides (per 100,000 people)",1,2009,17.867748034
EGY,"Egypt, Arab Rep.","Intentional homicides (per 100,000 people)",1,2009,1.105923430
SLV,El Salvador,"Intentional homicides (per 100,000 people)",1,2009,71.399754549
GNQ,Equatorial Guinea,"Intentional homicides (per 100,000 people)",1,2009,
ERI,Eritrea,"Intentional homicides (per 100,000 people)",1,2009,
EST,Estonia,"Intentional homicides (per 100,000 people)",1,2009,5.240187748
SWZ,Eswatini,"Intentional homicides (per 100,000 people)",1,2009,15.838397527
ETH,Ethiopia,"Intentional homicides (per 100,000 people)",1,2009,
FRO,Faroe Islands,"Intentional homicides (per 100,000 people)",1,2009,
FJI,Fiji,"Intentional homicides (per 100,000 people)",1,2009,3.403887709
FIN,Finland,"Intentional homicides (per 100,000 people)",1,2009,2.246078067
FRA,France,"Intentional homicides (per 100,000 people)",1,2009,1.306480121
PYF,French Polynesia,"Intentional homicides (per 100,000 people)",1,2009,0.376532960
GAB,Gabon,"Intentional homicides (per 100,000 people)",1,2009,
GMB,"Gambia, The","Intentional homicides (per 100,000 people)",1,2009,
GEO,Georgia,"Intentional homicides (per 100,000 people)",1,2009,4.897735287
DEU,Germany,"Intentional homicides (per 100,000 people)",1,2009,0.991779078
GHA,Ghana,"Intentional homicides (per 100,000 people)",1,2009,1.786324544
GIB,Gibraltar,"Intentional homicides (per 100,000 people)",1,2009,0
GRC,Greece,"Intentional homicides (per 100,000 people)",1,2009,1.328226884
GRL,Greenland,"Intentional homicides (per 100,000 people)",1,2009,17.627979128
GRD,Grenada,"Intentional homicides (per 100,000 people)",1,2009,6.711666795
GUM,Guam,"Intentional homicides (per 100,000 people)",1,2009,3.140092067
GTM,Guatemala,"Intentional homicides (per 100,000 people)",1,2009,45.389114212
GIN,Guinea,"Intentional homicides (per 100,000 people)",1,2009,
GNB,Guinea-Bissau,"Intentional homicides (per 100,000 people)",1,2009,
GUY,Guyana,"Intentional homicides (per 100,000 people)",1,2009,15.690103032
HTI,Haiti,"Intentional homicides (per 100,000 people)",1,2009,6.069297575
HND,Honduras,"Intentional homicides (per 100,000 people)",1,2009,65.712336035
HKG,"Hong Kong SAR, China","Intentional homicides (per 100,000 people)",1,2009,0.673036937
HUN,Hungary,"Intentional homicides (per 100,000 people)",1,2009,1.395730591
ISL,Iceland,"Intentional homicides (per 100,000 people)",1,2009,0.316369596
IND,India,"Intentional homicides (per 100,000 people)",1,2009,3.773789604
IDN,Indonesia,"Intentional homicides (per 100,000 people)",1,2009,0.547755236
IRN,"Iran, Islamic Rep.","Intentional homicides (per 100,000 people)",1,2009,3.005934583
IRQ,Iraq,"Intentional homicides (per 100,000 people)",1,2009,8.543334105
IRL,Ireland,"Intentional homicides (per 100,000 people)",1,2009,1.225902264
IMN,Isle of Man,"Intentional homicides (per 100,000 people)",1,2009,
ISR,Israel,"Intentional homicides (per 100,000 people)",1,2009,1.761170188
ITA,Italy,"Intentional homicides (per 100,000 people)",1,2009,0.989238212
JAM,Jamaica,"Intentional homicides (per 100,000 people)",1,2009,60.019642792
JPN,Japan,"Intentional homicides (per 100,000 people)",1,2009,0.393570156
JOR,Jordan,"Intentional homicides (per 100,000 people)",1,2009,1.495356478
KAZ,Kazakhstan,"Intentional homicides (per 100,000 people)",1,2009,10.942796362
KEN,Kenya,"Intentional homicides (per 100,000 people)",1,2009,4.740587840
KIR,Kiribati,"Intentional homicides (per 100,000 people)",1,2009,0.994352080
PRK,"Korea, Dem. People’s Rep.","Intentional homicides (per 100,000 people)",1,2009,
KOR,"Korea, Rep.","Intentional homicides (per 100,000 people)",1,2009,
XKX,Kosovo,"Intentional homicides (per 100,000 people)",1,2009,4.144256458
KWT,Kuwait,"Intentional homicides (per 100,000 people)",1,2009,1.738242651
KGZ,Kyrgyz Republic,"Intentional homicides (per 100,000 people)",1,2009,7.845294537
LAO,Lao PDR,"Intentional homicides (per 100,000 people)",1,2009,
LVA,Latvia,"Intentional homicides (per 100,000 people)",1,2009,5.034239823
LBN,Lebanon,"Intentional homicides (per 100,000 people)",1,2009,3.466282395
LSO,Lesotho,"Intentional homicides (per 100,000 people)",1,2009,35.806100310
LBR,Liberia,"Intentional homicides (per 100,000 people)",1,2009,3.804248585
LBY,Libya,"Intentional homicides (per 100,000 people)",1,2009,
LIE,Liechtenstein,"Intentional homicides (per 100,000 people)",1,2009,0
LTU,Lithuania,"Intentional homicides (per 100,000 people)",1,2009,7.952607509
LUX,Luxembourg,"Intentional homicides (per 100,000 people)",1,2009,1.007497799
MAC,"Macao SAR, China","Intentional homicides (per 100,000 people)",1,2009,1.142176188
MDG,Madagascar,"Intentional homicides (per 100,000 people)",1,2009,
MWI,Malawi,"Intentional homicides (per 100,000 people)",1,2009,2.174710536
MYS,Malaysia,"Intentional homicides (per 100,000 people)",1,2009,2.032212341
MDV,Maldives,"Intentional homicides (per 100,000 people)",1,2009,1.692519908
MLI,Mali,"Intentional homicides (per 100,000 people)",1,2009,
MLT,Malta,"Intentional homicides (per 100,000 people)",1,2009,0.966078566
MHL,Marshall Islands,"Intentional homicides (per 100,000 people)",1,2009,
MRT,Mauritania,"Intentional homicides (per 100,000 people)",1,2009,
MUS,Mauritius,"Intentional homicides (per 100,000 people)",1,2009,3.054603448
MEX,Mexico,"Intentional homicides (per 100,000 people)",1,2009,17.144678508
FSM,"Micronesia, Fed. Sts.","Intentional homicides (per 100,000 people)",1,2009,
MDA,Moldova,"Intentional homicides (per 100,000 people)",1,2009,6.005800725
MCO,Monaco,"Intentional homicides (per 100,000 people)",1,2009,0
MNG,Mongolia,"Intentional homicides (per 100,000 people)",1,2009,8.207506758
MNE,Montenegro,"Intentional homicides (per 100,000 people)",1,2009,3.371587472
MAR,Morocco,"Intentional homicides (per 100,000 people)",1,2009,1.350426355
MOZ,Mozambique,"Intentional homicides (per 100,000 people)",1,2009,3.498545298
MMR,Myanmar,"Intentional homicides (per 100,000 people)",1,2009,1.765035786
NAM,Namibia,"Intentional homicides (per 100,000 people)",1,2009,18.155954030
NRU,Nauru,"Intentional homicides (per 100,000 people)",1,2009,
NPL,Nepal,"Intentional homicides (per 100,000 people)",1,2009,3.014086592
NLD,Netherlands,"Intentional homicides (per 100,000 people)",1,2009,0.926208489
NCL,New Caledonia,"Intentional homicides (per 100,000 people)",1,2009,3.233459842
NZL,New Zealand,"Intentional homicides (per 100,000 people)",1,2009,1.549676858
NIC,Nicaragua,"Intentional homicides (per 100,000 people)",1,2009,14.153155139
NER,Niger,"Intentional homicides (per 100,000 people)",1,2009,
NGA,Nigeria,"Intentional homicides (per 100,000 people)",1,2009,
MKD,North Macedonia,"Intentional homicides (per 100,000 people)",1,2009,1.691562438
MNP,Northern Mariana Islands,"Intentional homicides (per 100,000 people)",1,2009,
NOR,Norway,"Intentional homicides (per 100,000 people)",1,2009,0.600764836
OMN,Oman,"Intentional homicides (per 100,000 people)",1,2009,1.283411182
PAK,Pakistan,"Intentional homicides (per 100,000 people)",1,2009,7.477420775
PLW,Palau,"Intentional homicides (per 100,000 people)",1,2009,
PAN,Panama,"Intentional homicides (per 100,000 people)",1,2009,15.701021265
PNG,Papua New Guinea,"Intentional homicides (per 100,000 people)",1,2009,
PRY,Paraguay,"Intentional homicides (per 100,000 people)",1,2009,13.397875955
PER,Peru,"Intentional homicides (per 100,000 people)",1,2009,
PHL,Philippines,"Intentional homicides (per 100,000 people)",1,2009,9.854601364
POL,Poland,"Intentional homicides (per 100,000 people)",1,2009,1.286370965
PRT,Portugal,"Intentional homicides (per 100,000 people)",1,2009,1.219441728
PRI,Puerto Rico,"Intentional homicides (per 100,000 people)",1,2009,24.179279833
QAT,Qatar,"Intentional homicides (per 100,000 people)",1,2009,0.502897949
ROU,Romania,"Intentional homicides (per 100,000 people)",1,2009,1.925506191
RUS,Russian Federation,"Intentional homicides (per 100,000 people)",1,2009,14.935066773
RWA,Rwanda,"Intentional homicides (per 100,000 people)",1,2009,
WSM,Samoa,"Intentional homicides (per 100,000 people)",1,2009,8.656790711
SMR,San Marino,"Intentional homicides (per 100,000 people)",1,2009,0
STP,Sao Tome and Principe,"Intentional homicides (per 100,000 people)",1,2009,2.927177674
SAU,Saudi Arabia,"Intentional homicides (per 100,000 people)",1,2009,
SEN,Senegal,"Intentional homicides (per 100,000 people)",1,2009,
SRB,Serbia,"Intentional homicides (per 100,000 people)",1,2009,1.698887427
SYC,Seychelles,"Intentional homicides (per 100,000 people)",1,2009,15.378869433
SLE,Sierra Leone,"Intentional homicides (per 100,000 people)",1,2009,2.503858795
SGP,Singapore,"Intentional homicides (per 100,000 people)",1,2009,0.402777716
SXM,Sint Maarten (Dutch part),"Intentional homicides (per 100,000 people)",1,2009,
SVK,Slovak Republic,"Intentional homicides (per 100,000 people)",1,2009,1.444252145
SVN,Slovenia,"Intentional homicides (per 100,000 people)",1,2009,0.638687566
SLB,Solomon Islands,"Intentional homicides (per 100,000 people)",1,2009,
SOM,Somalia,"Intentional homicides (per 100,000 people)",1,2009,
ZAF,South Africa,"Intentional homicides (per 100,000 people)",1,2009,32.895293146
SSD,South Sudan,"Intentional homicides (per 100,000 people)",1,2009,
ESP,Spain,"Intentional homicides (per 100,000 people)",1,2009,0.886477670
LKA,Sri Lanka,"Intentional homicides (per 100,000 people)",1,2009,5.474447283
KNA,St. Kitts and Nevis,"Intentional homicides (per 100,000 people)",1,2009,53.059780686
LCA,St. Lucia,"Intentional homicides (per 100,000 people)",1,2009,22.804083685
MAF,St. Martin (French part),"Intentional homicides (per 100,000 people)",1,2009,
VCT,St. Vincent and the Grenadines,"Intentional homicides (per 100,000 people)",1,2009,21.052053491
SDN,Sudan,"Intentional homicides (per 100,000 people)",1,2009,
SUR,Suriname,"Intentional homicides (per 100,000 people)",1,2009,
SWE,Sweden,"Intentional homicides (per 100,000 people)",1,2009,0.998552850
CHE,Switzerland,"Intentional homicides (per 100,000 people)",1,2009,0.659156505
SYR,Syrian Arab Republic,"Intentional homicides (per 100,000 people)",1,2009,2.285726030
TJK,Tajikistan,"Intentional homicides (per 100,000 people)",1,2009,1.298037595
TZA,Tanzania,"Intentional homicides (per 100,000 people)",1,2009,
THA,Thailand,"Intentional homicides (per 100,000 people)",1,2009,5.536627738
TLS,Timor-Leste,"Intentional homicides (per 100,000 people)",1,2009,2.930346578
TGO,Togo,"Intentional homicides (per 100,000 people)",1,2009,
TON,Tonga,"Intentional homicides (per 100,000 people)",1,2009,7.721709587
TTO,Trinidad and Tobago,"Intentional homicides (per 100,000 people)",1,2009,38.362068313
TUN,Tunisia,"Intentional homicides (per 100,000 people)",1,2009,2.423531867
TUR,Turkey,"Intentional homicides (per 100,000 people)",1,2009,5.175276393
TKM,Turkmenistan,"Intentional homicides (per 100,000 people)",1,2009,
TCA,Turks and Caicos Islands,"Intentional homicides (per 100,000 people)",1,2009,6.612663250
TUV,Tuvalu,"Intentional homicides (per 100,000 people)",1,2009,0
UGA,Uganda,"Intentional homicides (per 100,000 people)",1,2009,9.865160376
UKR,Ukraine,"Intentional homicides (per 100,000 people)",1,2009,4.870197920
ARE,United Arab Emirates,"Intentional homicides (per 100,000 people)",1,2009,
GBR,United Kingdom,"Intentional homicides (per 100,000 people)",1,2009,1.125590969
USA,United States,"Intentional homicides (per 100,000 people)",1,2009,5.031097436
URY,Uruguay,"Intentional homicides (per 100,000 people)",1,2009,6.720679919
UZB,Uzbekistan,"Intentional homicides (per 100,000 people)",1,2009,
VUT,Vanuatu,"Intentional homicides (per 100,000 people)",1,2009,
VEN,"Venezuela, RB","Intentional homicides (per 100,000 people)",1,2009,48.920285401
VNM,Vietnam,"Intentional homicides (per 100,000 people)",1,2009,1.408090298
VIR,Virgin Islands (U.S.),"Intentional homicides (per 100,000 people)",1,2009,46.962026505
PSE,West Bank and Gaza,"Intentional homicides (per 100,000 people)",1,2009,1.111677056
YEM,"Yemen, Rep.","Intentional homicides (per 100,000 people)",1,2009,4.309044872
ZMB,Zambia,"Intentional homicides (per 100,000 people)",1,2009,6.034295756
ZWE,Zimbabwe,"Intentional homicides (per 100,000 people)",1,2009,
AFG,Afghanistan,"Intentional homicides (per 100,000 people)",1,2010,3.412819153
ALB,Albania,"Intentional homicides (per 100,000 people)",1,2010,4.318956649
DZA,Algeria,"Intentional homicides (per 100,000 people)",1,2010,0.703257525
ASM,American Samoa,"Intentional homicides (per 100,000 people)",1,2010,8.986825314
AND,Andorra,"Intentional homicides (per 100,000 people)",1,2010,0
AGO,Angola,"Intentional homicides (per 100,000 people)",1,2010,
ATG,Antigua and Barbuda,"Intentional homicides (per 100,000 people)",1,2010,6.338407581
ARG,Argentina,"Intentional homicides (per 100,000 people)",1,2010,
ARM,Armenia,"Intentional homicides (per 100,000 people)",1,2010,1.946261631
ABW,Aruba,"Intentional homicides (per 100,000 people)",1,2010,3.934335933
AUS,Australia,"Intentional homicides (per 100,000 people)",1,2010,1.044300776
AUT,Austria,"Intentional homicides (per 100,000 people)",1,2010,0.689659355
AZE,Azerbaijan,"Intentional homicides (per 100,000 people)",1,2010,2.280664054
BHS,"Bahamas, The","Intentional homicides (per 100,000 people)",1,2010,26.050904576
BHR,Bahrain,"Intentional homicides (per 100,000 people)",1,2010,0.886480527
BGD,Bangladesh,"Intentional homicides (per 100,000 people)",1,2010,2.621113071
BRB,Barbados,"Intentional homicides (per 100,000 people)",1,2010,11.088496936
BLR,Belarus,"Intentional homicides (per 100,000 people)",1,2010,4.233051774
